customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
15692,182,3,8392.3,2,3,4,234,Loyal Customers
15693,189,3,6904.6025,2,3,4,234,Loyal Customers
15694,8,2,107.37,4,2,2,422,Recent Customers
15695,157,3,8324.24,3,3,4,334,Loyal Customers
15696,216,1,198.99,2,1,2,212,Needs Attention
15697,211,3,6974.5425,2,3,4,234,Loyal Customers
15698,79,1,42.28,4,1,1,411,Recent Customers
15699,171,3,6969.5725,2,3,4,234,Loyal Customers
15700,210,3,6247.532499999999,2,3,4,234,Loyal Customers
15701,116,2,78.86000000000001,3,2,2,322,Needs Attention
15702,150,3,6917.5425,3,3,4,334,Loyal Customers
15703,366,1,74.98,1,1,2,112,Lost Customers
15704,163,1,35.0,3,1,1,311,Needs Attention
15705,254,1,69.99000000000001,2,1,2,212,Needs Attention
15706,323,1,35.0,1,1,1,111,Lost Customers
15707,139,1,35.0,3,1,1,311,Needs Attention
15708,340,1,74.98,1,1,2,112,Lost Customers
15709,311,1,94.98,1,1,2,112,Lost Customers
15710,191,3,6316.5025,2,3,4,234,Loyal Customers
15711,208,2,126.56000000000002,2,2,2,222,Needs Attention
15712,115,2,51.57,3,2,2,322,Needs Attention
15713,62,2,37.59,4,2,1,421,Recent Customers
15714,112,1,83.97,3,1,2,312,Needs Attention
15715,89,2,39.97,3,2,1,321,Needs Attention
15716,115,2,4467.0581999999995,3,2,4,324,Big Spender
15717,82,2,4411.3682,4,2,4,424,Big Spender
15718,41,2,63.97,4,2,2,422,Recent Customers
15719,91,2,4429.5682,3,2,4,324,Big Spender
15720,65,2,70.22,4,2,2,422,Recent Customers
15721,115,2,118.96000000000001,3,2,2,322,Needs Attention
15722,85,2,4448.5682,4,2,4,424,Big Spender
15723,64,2,4444.0682,4,2,4,424,Big Spender
15724,68,2,4359.0682,4,2,4,424,Big Spender
15725,86,2,4416.3796,4,2,4,424,Big Spender
15726,72,2,4393.3582,4,2,4,424,Big Spender
15727,55,2,134.46,4,2,2,422,Recent Customers
15728,87,2,63.97,4,2,2,422,Recent Customers
15729,66,2,4393.6996,4,2,4,424,Big Spender
15730,93,2,122.96000000000001,3,2,2,322,Needs Attention
15731,123,2,59.980000000000004,3,2,2,322,Needs Attention
15732,75,2,4376.3996,4,2,4,424,Big Spender
15733,79,2,4443.548199999999,4,2,4,424,Big Spender
15734,62,2,4426.4096,4,2,4,424,Big Spender
15735,144,2,116.25,3,2,2,322,Needs Attention
15736,83,1,76.94,4,1,2,412,Recent Customers
15737,153,2,3117.2299999999996,3,2,4,324,Big Spender
15738,44,1,166.28,4,1,2,412,Recent Customers
15739,152,2,3140.2699999999995,3,2,4,324,Big Spender
15740,133,1,39.980000000000004,3,1,1,311,Needs Attention
15741,101,1,89.97,3,1,2,312,Needs Attention
15742,347,1,39.980000000000004,1,1,1,111,Lost Customers
15743,66,1,39.980000000000004,4,1,1,411,Recent Customers
15744,166,1,12.940000000000001,3,1,1,311,Needs Attention
15745,152,1,89.97,3,1,2,312,Needs Attention
15746,57,1,4.99,4,1,1,411,Recent Customers
15747,146,1,39.980000000000004,3,1,1,311,Needs Attention
15748,65,3,296.90999999999997,4,3,3,433,Loyal Customers
15749,12,1,7.28,4,1,1,411,Recent Customers
15750,127,2,3087.9699999999993,3,2,4,324,Big Spender
15751,66,2,4446.3996,4,2,4,424,Big Spender
15752,66,2,4408.6896,4,2,4,424,Big Spender
15753,73,2,4399.0782,4,2,4,424,Big Spender
15754,72,2,4416.3796,4,2,4,424,Big Spender
15755,82,2,4404.0782,4,2,4,424,Big Spender
15756,84,2,4441.3896,4,2,4,424,Big Spender
15757,62,2,4366.4096,4,2,4,424,Big Spender
15758,5,2,98.96000000000001,4,2,2,422,Recent Customers
15759,314,1,89.97,1,1,2,112,Lost Customers
15760,11,4,146.52,4,4,2,442,Loyal Customers
15761,3,4,196.4,4,4,2,442,Loyal Customers
15762,218,1,564.48,2,1,3,213,Needs Attention
15763,312,2,1387.95,1,2,3,123,Almost Lost
15764,81,2,4413.3896,4,2,4,424,Big Spender
15765,76,2,4369.0882,4,2,4,424,Big Spender
15766,223,2,62.269999999999996,2,2,2,222,Needs Attention
15767,87,2,4379.0882,4,2,4,424,Big Spender
15768,127,2,3124.96,3,2,4,324,Big Spender
15769,145,2,3159.95,3,2,4,324,Big Spender
15770,143,2,3179.9299999999994,3,2,4,324,Big Spender
15771,126,2,3174.95,3,2,4,324,Big Spender
15772,194,1,39.980000000000004,2,1,1,211,Needs Attention
15773,186,1,64.47,2,1,2,212,Needs Attention
15774,296,1,124.99,1,1,2,112,Lost Customers
15775,165,1,15.23,3,1,1,311,Needs Attention
15776,248,1,4.99,2,1,1,211,Needs Attention
15777,284,1,39.980000000000004,1,1,1,111,Lost Customers
15778,130,2,3177.96,3,2,4,324,Big Spender
15779,253,1,90.47,2,1,2,212,Needs Attention
15780,136,2,3244.96,3,2,4,324,Big Spender
15781,142,2,3209.9399999999996,3,2,4,324,Big Spender
15782,45,1,7.28,4,1,1,411,Recent Customers
15783,98,2,98.96000000000001,3,2,2,322,Needs Attention
15784,78,2,4379.0882,4,2,4,424,Big Spender
15785,91,2,4454.3496,3,2,4,324,Big Spender
15786,78,2,4366.0682,4,2,4,424,Big Spender
15787,48,2,167.93,4,2,2,422,Recent Customers
15788,88,2,4443.3796,3,2,4,324,Big Spender
15789,69,2,4486.0682,4,2,4,424,Big Spender
15790,336,2,2668.3796,1,2,4,124,Almost Lost
15791,58,2,42.26,4,2,1,421,Recent Customers
15792,309,2,2645.3996,1,2,4,124,Almost Lost
15793,62,2,4369.0882,4,2,4,424,Big Spender
15794,33,2,113.97,4,2,2,422,Recent Customers
15795,275,2,132.44,1,2,2,122,Almost Lost
15796,26,2,59.980000000000004,4,2,2,422,Recent Customers
15797,87,2,4415.6795999999995,4,2,4,424,Big Spender
15798,233,2,98.96000000000001,2,2,2,222,Needs Attention
15799,77,2,4423.3796,4,2,4,424,Big Spender
15800,63,2,4399.0782,4,2,4,424,Big Spender
15801,63,2,4381.378199999999,4,2,4,424,Big Spender
15802,71,2,4444.0682,4,2,4,424,Big Spender
15803,71,2,66.26,4,2,2,422,Recent Customers
15804,46,2,98.96000000000001,4,2,2,422,Recent Customers
15805,43,2,127.47,4,2,2,422,Recent Customers
15806,268,2,102.85,1,2,2,122,Almost Lost
15807,47,2,70.57000000000001,4,2,2,422,Recent Customers
15808,72,2,4424.0782,4,2,4,424,Big Spender
15809,193,2,62.59,2,2,2,222,Needs Attention
15810,109,2,67.17,3,2,2,322,Needs Attention
15811,196,2,71.16,2,2,2,222,Needs Attention
15812,87,2,81.25,4,2,2,422,Recent Customers
15813,139,1,30.97,3,1,1,311,Needs Attention
15814,111,1,93.97,3,1,2,312,Needs Attention
15815,35,3,141.82999999999998,4,3,2,432,Loyal Customers
15816,241,3,188.02,2,3,2,232,Loyal Customers
15817,261,1,64.47,2,1,2,212,Needs Attention
15818,45,1,4.99,4,1,1,411,Recent Customers
15819,141,1,30.97,3,1,1,311,Needs Attention
15820,361,1,71.97,1,1,2,112,Lost Customers
15821,360,1,30.97,1,1,1,111,Lost Customers
15822,110,2,43.209999999999994,3,2,1,321,Needs Attention
15823,76,2,67.96000000000001,4,2,2,422,Recent Customers
15824,319,1,75.97,1,1,2,112,Lost Customers
15825,15,1,39.980000000000004,4,1,1,411,Recent Customers
15826,8,4,184.71,4,4,2,442,Loyal Customers
15827,308,2,1418.92,1,2,3,123,Almost Lost
15828,77,2,172.25,4,2,2,422,Recent Customers
15829,232,2,187.98000000000002,2,2,2,222,Needs Attention
15830,306,2,2680.3796,1,2,4,124,Almost Lost
15831,330,2,2646.3581999999997,1,2,4,124,Almost Lost
15832,298,2,2611.4096,1,2,4,124,Almost Lost
15833,271,2,2611.4096,1,2,4,124,Almost Lost
15834,327,2,1322.98,1,2,3,123,Almost Lost
15835,54,1,93.97,4,1,2,412,Recent Customers
15836,107,1,7.28,3,1,1,311,Needs Attention
15837,198,1,39.980000000000004,2,1,1,211,Needs Attention
15838,275,1,56.97,1,1,2,112,Lost Customers
15839,268,1,24.27,1,1,1,111,Lost Customers
15840,138,2,3080.2699999999995,3,2,4,324,Big Spender
15841,149,2,3105.2699999999995,3,2,4,324,Big Spender
15842,137,2,3152.96,3,2,4,324,Big Spender
15843,136,2,3142.9699999999993,3,2,4,324,Big Spender
15844,127,2,3134.95,3,2,4,324,Big Spender
15845,136,2,3244.96,3,2,4,324,Big Spender
15846,45,2,4943.32,4,2,4,424,Big Spender
15847,9,3,240.44,4,3,2,432,Loyal Customers
15848,33,1,39.980000000000004,4,1,1,411,Recent Customers
15849,230,1,7.28,2,1,1,211,Needs Attention
15850,49,2,4813.039999999999,4,2,4,424,Big Spender
15851,146,2,3198.46,3,2,4,324,Big Spender
15852,141,2,3222.9799999999996,3,2,4,324,Big Spender
15853,216,1,59.980000000000004,2,1,2,212,Needs Attention
15854,230,1,41.95,2,1,1,211,Needs Attention
15855,121,1,29.26,3,1,1,311,Needs Attention
15856,22,3,153.20999999999998,4,3,2,432,Loyal Customers
15857,98,1,4.99,3,1,1,311,Needs Attention
15858,191,1,7.28,2,1,1,211,Needs Attention
15859,115,3,74.14,3,3,2,332,Loyal Customers
15860,318,2,1322.98,1,2,3,123,Almost Lost
15861,362,1,7.28,1,1,1,111,Lost Customers
15862,331,2,1379.95,1,2,3,123,Almost Lost
15863,199,3,243.01000000000002,2,3,2,232,Loyal Customers
15864,113,3,103.55000000000001,3,3,2,332,Loyal Customers
15865,290,2,1416.95,1,2,3,123,Almost Lost
15866,71,3,145.82,4,3,2,432,Loyal Customers
15867,47,1,7.28,4,1,1,411,Recent Customers
15868,1,3,166.51,4,3,2,432,Loyal Customers
15869,330,1,13.98,1,1,1,111,Lost Customers
15870,256,1,7.28,2,1,1,211,Needs Attention
15871,306,1,39.980000000000004,1,1,1,111,Lost Customers
15872,45,3,235.54000000000002,4,3,2,432,Loyal Customers
15873,135,2,3123.9299999999994,3,2,4,324,Big Spender
15874,87,3,225.44,4,3,2,432,Loyal Customers
15875,296,1,15.23,1,1,1,111,Lost Customers
15876,59,2,4789.0199999999995,4,2,4,424,Big Spender
15877,34,1,39.980000000000004,4,1,1,411,Recent Customers
15878,74,3,225.92,4,3,2,432,Loyal Customers
15879,167,3,196.93,3,3,2,332,Loyal Customers
15880,319,1,132.94,1,1,2,112,Lost Customers
15881,327,1,564.99,1,1,3,113,Lost Customers
15882,289,2,1372.46,1,2,3,123,Almost Lost
15883,300,1,89.95,1,1,2,112,Lost Customers
15884,267,1,39.980000000000004,1,1,1,111,Lost Customers
15885,277,2,1397.95,1,2,3,123,Almost Lost
15886,293,2,1422.46,1,2,3,123,Almost Lost
15887,35,1,39.980000000000004,4,1,1,411,Recent Customers
15888,136,2,3178.95,3,2,4,324,Big Spender
15889,52,2,4848.03,4,2,4,424,Big Spender
15890,251,2,1375.26,2,2,3,223,Needs Attention
15891,34,1,39.980000000000004,4,1,1,411,Recent Customers
15892,216,2,1401.46,2,2,3,223,Needs Attention
15893,220,2,1428.94,2,2,3,223,Needs Attention
15894,299,1,89.97,1,1,2,112,Lost Customers
15895,219,1,61.96000000000001,2,1,2,212,Needs Attention
15896,147,1,7.28,3,1,1,311,Needs Attention
15897,149,2,3114.9399999999996,3,2,4,324,Big Spender
15898,85,1,7.28,4,1,1,411,Recent Customers
15899,153,2,3133.95,3,2,4,324,Big Spender
15900,327,1,699.97,1,1,3,113,Lost Customers
15901,241,2,1376.97,2,2,3,223,Needs Attention
15902,238,2,1397.95,2,2,3,223,Needs Attention
15903,238,2,1372.95,2,2,3,223,Needs Attention
15904,243,2,1394.95,2,2,3,223,Needs Attention
15905,56,2,4899.02,4,2,4,424,Big Spender
15906,34,2,4761.03,4,2,4,424,Big Spender
15907,120,1,4.99,3,1,1,311,Needs Attention
15908,201,2,1413.93,2,2,3,223,Needs Attention
15909,194,2,1380.25,2,2,3,223,Needs Attention
15910,313,1,39.980000000000004,1,1,1,111,Lost Customers
15911,114,1,26.97,3,1,1,311,Needs Attention
15912,237,1,93.97,2,1,2,212,Needs Attention
15913,308,1,712.27,1,1,3,113,Lost Customers
15914,144,2,3080.2699999999995,3,2,4,324,Big Spender
15915,123,2,3102.9799999999996,3,2,4,324,Big Spender
15916,55,2,4793.27,4,2,4,424,Big Spender
15917,36,2,4679.0599999999995,4,2,4,424,Big Spender
15918,126,2,3149.95,3,2,4,324,Big Spender
15919,36,2,83.97,4,2,2,422,Recent Customers
15920,193,3,6247.522499999999,2,3,4,234,Loyal Customers
15921,124,3,6549.289999999999,3,3,4,334,Loyal Customers
15922,122,2,148.2,3,2,2,322,Needs Attention
15923,48,3,6592.78,4,3,4,434,Loyal Customers
15924,182,3,5744.0025,2,3,4,234,Loyal Customers
15925,163,3,5905.8099999999995,3,3,4,334,Loyal Customers
15926,204,3,6978.5625,2,3,4,234,Loyal Customers
15927,211,3,6932.9025,2,3,4,234,Loyal Customers
15928,190,3,6960.0824999999995,2,3,4,234,Loyal Customers
15929,141,3,6944.5824999999995,3,3,4,334,Loyal Customers
15930,145,1,83.97,3,1,2,312,Needs Attention
15931,172,3,5362.289999999999,2,3,4,234,Loyal Customers
15932,161,3,7186.389999999999,3,3,4,334,Loyal Customers
15933,141,3,6931.8825,3,3,4,334,Loyal Customers
15934,143,2,3147.95,3,2,4,324,Big Spender
15935,286,1,7.28,1,1,1,111,Lost Customers
15936,89,1,39.980000000000004,3,1,1,311,Needs Attention
15937,123,2,3145.26,3,2,4,324,Big Spender
15938,96,1,7.28,3,1,1,311,Needs Attention
15939,211,1,39.980000000000004,2,1,1,211,Needs Attention
15940,336,1,7.28,1,1,1,111,Lost Customers
15941,142,2,3105.2699999999995,3,2,4,324,Big Spender
15942,130,3,191.87,3,3,2,332,Loyal Customers
15943,156,3,365.40999999999997,3,3,3,333,Loyal Customers
15944,152,2,3234.9399999999996,3,2,4,324,Big Spender
15945,182,1,7.28,2,1,1,211,Needs Attention
15946,282,1,103.48,1,1,2,112,Lost Customers
15947,152,1,7.28,3,1,1,311,Needs Attention
15948,139,2,3092.96,3,2,4,324,Big Spender
15949,153,2,3157.9699999999993,3,2,4,324,Big Spender
15950,112,1,7.28,3,1,1,311,Needs Attention
15951,283,1,39.980000000000004,1,1,1,111,Lost Customers
15952,142,2,3174.95,3,2,4,324,Big Spender
15953,183,2,1357.97,2,2,3,223,Needs Attention
15954,137,2,3117.96,3,2,4,324,Big Spender
15955,234,1,39.980000000000004,2,1,1,211,Needs Attention
15956,63,1,4.99,4,1,1,411,Recent Customers
15957,191,1,163.99,2,1,2,212,Needs Attention
15958,251,1,68.49,2,1,2,212,Needs Attention
15959,142,2,3117.9699999999993,3,2,4,324,Big Spender
15960,35,1,4.99,4,1,1,411,Recent Customers
15961,137,2,3127.25,3,2,4,324,Big Spender
15962,67,1,61.96000000000001,4,1,2,412,Recent Customers
15963,301,1,89.97,1,1,2,112,Lost Customers
15964,130,2,3117.96,3,2,4,324,Big Spender
15965,135,2,3108.95,3,2,4,324,Big Spender
15966,152,1,4.99,3,1,1,311,Needs Attention
15967,259,1,4.99,2,1,1,211,Needs Attention
15968,127,2,3099.96,3,2,4,324,Big Spender
15969,140,2,3109.95,3,2,4,324,Big Spender
15970,246,1,39.980000000000004,2,1,1,211,Needs Attention
15971,224,1,39.980000000000004,2,1,1,211,Needs Attention
15972,123,2,3148.9399999999996,3,2,4,324,Big Spender
15973,57,1,39.980000000000004,4,1,1,411,Recent Customers
15974,70,3,208.41,4,3,2,432,Loyal Customers
15975,133,1,166.28,3,1,2,312,Needs Attention
15976,137,2,3157.9699999999993,3,2,4,324,Big Spender
15977,93,1,39.980000000000004,3,1,1,311,Needs Attention
15978,67,1,7.28,4,1,1,411,Recent Customers
15979,217,1,4.99,2,1,1,211,Needs Attention
15980,138,2,3077.9799999999996,3,2,4,324,Big Spender
15981,270,1,124.99,1,1,2,112,Lost Customers
15982,120,1,4.99,3,1,1,311,Needs Attention
15983,152,2,3134.95,3,2,4,324,Big Spender
15984,125,2,3124.96,3,2,4,324,Big Spender
15985,149,2,3179.95,3,2,4,324,Big Spender
15986,199,2,1422.94,2,2,3,223,Needs Attention
15987,158,2,1404.95,3,2,3,323,Needs Attention
15988,95,1,89.91000000000001,3,1,2,312,Needs Attention
15989,144,2,3140.92,3,2,4,324,Big Spender
15990,131,2,3099.96,3,2,4,324,Big Spender
15991,147,2,3127.25,3,2,4,324,Big Spender
15992,151,2,3194.9299999999994,3,2,4,324,Big Spender
15993,251,1,597.26,2,1,3,213,Needs Attention
15994,182,2,1391.95,2,2,3,223,Needs Attention
15995,168,1,608.96,3,1,3,313,Needs Attention
15996,259,1,564.99,2,1,3,213,Needs Attention
15997,41,2,4746.34,4,2,4,424,Big Spender
15998,143,1,2371.9599999999996,3,1,3,313,Needs Attention
15999,145,1,2354.9799999999996,3,1,3,313,Needs Attention
16000,55,2,4813.95,4,2,4,424,Big Spender
16001,327,1,7.28,1,1,1,111,Lost Customers
16002,332,1,61.96000000000001,1,1,2,112,Lost Customers
16003,301,1,4.99,1,1,1,111,Lost Customers
16004,140,1,2518.25,3,1,4,314,Needs Attention
16005,178,3,198.73000000000002,2,3,2,232,Loyal Customers
16006,247,1,39.980000000000004,2,1,1,211,Needs Attention
16007,153,1,2329.99,3,1,3,313,Needs Attention
16008,18,1,4.99,4,1,1,411,Recent Customers
16009,119,2,170.45,3,2,2,322,Needs Attention
16010,184,1,7.28,2,1,1,211,Needs Attention
16011,106,2,3657.2599999999993,3,2,4,324,Big Spender
16012,221,2,94.25999999999999,2,2,2,222,Needs Attention
16013,346,1,89.97,1,1,2,112,Lost Customers
16014,180,1,7.28,2,1,1,211,Needs Attention
16015,373,1,574.98,1,1,3,113,Lost Customers
16016,107,2,117.93,3,2,2,322,Needs Attention
16017,182,1,59.980000000000004,2,1,2,212,Needs Attention
16018,359,1,89.97,1,1,2,112,Lost Customers
16019,172,1,573.98,2,1,3,213,Needs Attention
16020,268,1,595.96,1,1,3,113,Lost Customers
16021,216,1,539.99,2,1,3,213,Needs Attention
16022,176,1,589.96,2,1,3,213,Needs Attention
16023,173,2,166.89,2,2,2,222,Needs Attention
16024,20,1,4.99,4,1,1,411,Recent Customers
16025,54,2,3831.8896000000004,4,2,4,424,Big Spender
16026,41,2,3804.0782,4,2,4,424,Big Spender
16027,55,2,3826.3996,4,2,4,424,Big Spender
16028,45,2,3807.3996,4,2,4,424,Big Spender
16029,54,2,3807.3996,4,2,4,424,Big Spender
16030,9,2,73.53999999999999,4,2,2,422,Recent Customers
16031,56,2,3750.0882,4,2,4,424,Big Spender
16032,281,2,90.95,1,2,2,122,Almost Lost
16033,33,3,3743.3925,4,3,4,434,Loyal Customers
16034,65,1,7.28,4,1,1,411,Recent Customers
16035,5,2,51.46,4,2,2,422,Recent Customers
16036,217,2,61.96000000000001,2,2,2,222,Needs Attention
16037,230,1,39.980000000000004,2,1,1,211,Needs Attention
16038,50,2,84.25,4,2,2,422,Recent Customers
16039,345,1,4.99,1,1,1,111,Lost Customers
16040,332,1,64.97,1,1,2,112,Lost Customers
16041,365,1,64.97,1,1,2,112,Lost Customers
16042,214,1,24.99,2,1,1,211,Needs Attention
16043,54,2,61.96000000000001,4,2,2,422,Recent Customers
16044,318,1,68.49,1,1,2,112,Lost Customers
16045,42,3,3802.3725,4,3,4,434,Loyal Customers
16046,60,3,3963.14,4,3,4,434,Loyal Customers
16047,62,1,4.99,4,1,1,411,Recent Customers
16048,288,1,39.980000000000004,1,1,1,111,Lost Customers
16049,208,1,39.980000000000004,2,1,1,211,Needs Attention
16050,104,2,76.94,3,2,2,322,Needs Attention
16051,51,2,2746.5525,4,2,4,424,Big Spender
16052,35,2,2731.5425,4,2,4,424,Big Spender
16053,37,3,3752.3825,4,3,4,434,Loyal Customers
16054,42,3,3759.3625,4,3,4,434,Loyal Customers
16055,291,1,66.44,1,1,2,112,Lost Customers
16056,126,1,27.279999999999998,3,1,1,311,Needs Attention
16057,351,1,39.980000000000004,1,1,1,111,Lost Customers
16058,84,2,38.25,4,2,1,421,Recent Customers
16059,317,1,146.97,1,1,2,112,Lost Customers
16060,6,1,7.28,4,1,1,411,Recent Customers
16061,170,1,592.27,2,1,3,213,Needs Attention
16062,43,1,7.28,4,1,1,411,Recent Customers
16063,194,1,4.99,2,1,1,211,Needs Attention
16064,154,1,7.28,3,1,1,311,Needs Attention
16065,141,1,572.26,3,1,3,313,Needs Attention
16066,139,1,611.94,3,1,3,313,Needs Attention
16067,150,1,664.89,3,1,3,313,Needs Attention
16068,133,1,563.96,3,1,3,313,Needs Attention
16069,139,1,579.97,3,1,3,313,Needs Attention
16070,24,1,39.980000000000004,4,1,1,411,Recent Customers
16071,25,3,103.55000000000001,4,3,2,432,Loyal Customers
16072,109,1,166.28,3,1,2,312,Needs Attention
16073,48,1,64.47,4,1,2,412,Recent Customers
16074,258,1,39.980000000000004,2,1,1,211,Needs Attention
16075,95,1,7.28,3,1,1,311,Needs Attention
16076,14,1,7.28,4,1,1,411,Recent Customers
16077,132,1,2401.45,3,1,3,313,Needs Attention
16078,140,1,2383.95,3,1,3,313,Needs Attention
16079,142,1,2324.9199999999996,3,1,3,313,Needs Attention
16080,143,1,567.27,3,1,3,313,Needs Attention
16081,95,1,2319.99,3,1,3,313,Needs Attention
16082,216,1,39.980000000000004,2,1,1,211,Needs Attention
16083,225,1,561.97,2,1,3,213,Needs Attention
16084,45,1,4.99,4,1,1,411,Recent Customers
16085,211,3,143.53000000000003,2,3,2,232,Loyal Customers
16086,93,1,2406.95,3,1,3,313,Needs Attention
16087,107,1,2369.97,3,1,3,313,Needs Attention
16088,253,1,7.28,2,1,1,211,Needs Attention
16089,88,3,342.03,3,3,3,333,Loyal Customers
16090,106,1,604.96,3,1,3,313,Needs Attention
16091,217,1,39.980000000000004,2,1,1,211,Needs Attention
16092,127,1,7.28,3,1,1,311,Needs Attention
16093,123,1,554.97,3,1,3,313,Needs Attention
16094,137,1,567.27,3,1,3,313,Needs Attention
16095,114,1,2329.99,3,1,3,313,Needs Attention
16096,96,3,212.01,3,3,2,332,Loyal Customers
16097,196,3,103.55000000000001,2,3,2,232,Loyal Customers
16098,166,2,3101.2899999999995,3,2,4,324,Big Spender
16099,61,1,89.97,4,1,2,412,Recent Customers
16100,115,1,2369.9599999999996,3,1,3,313,Needs Attention
16101,107,1,2322.2799999999997,3,1,3,313,Needs Attention
16102,131,1,563.96,3,1,3,313,Needs Attention
16103,177,2,3142.3199999999997,2,2,4,224,Big Spender
16104,93,1,2414.97,3,1,3,313,Needs Attention
16105,122,1,2361.95,3,1,3,313,Needs Attention
16106,16,3,157.51,4,3,2,432,Loyal Customers
16107,260,1,39.980000000000004,2,1,1,211,Needs Attention
16108,102,1,633.96,3,1,3,313,Needs Attention
16109,96,1,548.98,3,1,3,313,Needs Attention
16110,97,1,650.47,3,1,3,313,Needs Attention
16111,116,1,2340.9399999999996,3,1,3,313,Needs Attention
16112,120,1,2373.47,3,1,3,313,Needs Attention
16113,109,1,2391.95,3,1,3,313,Needs Attention
16114,104,1,2319.99,3,1,3,313,Needs Attention
16115,307,1,7.28,1,1,1,111,Lost Customers
16116,96,1,2341.97,3,1,3,313,Needs Attention
16117,69,1,86.45,4,1,2,412,Recent Customers
16118,100,1,2563.91,3,1,4,314,Needs Attention
16119,355,1,13.98,1,1,1,111,Lost Customers
16120,91,1,7.28,3,1,1,311,Needs Attention
16121,67,1,614.47,4,1,3,413,Recent Customers
16122,115,1,569.97,3,1,3,313,Needs Attention
